event_id,event_date,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude
5716,12/24/2013 04:00:00 AM,Between Coulsdon South Station And Merstham,Between Coulsdon South Station And Merstham,5km,landslide,downpour,medium,unknown,0,,,,glc,5716,United Kingdom,GB,England,25500,Coulsdon,3.08384,-0.1532,51.2934
294,10/05/2007 12:00:00 AM,Thanh Hoa,Thanh Hoa,unknown,complex,tropical_cyclone,large,unknown,,,Typhoon Lekima,,glc,294,Vietnam,VN,Thanh Hóa,0,Thị Trấn Ngọc Lặc,6.03262,105.35,20.04
4695,12/29/2012 01:00:00 PM,"Kocholwo, Elgeyo Marakwet","Kocholwo, Elgeyo Marakwet",5km,landslide,rain,large,unknown,,,,,glc,4695,Kenya,KE,Elegeyo-Marakwet,9152,Kapsowar,15.16557,35.4707,1.0835
5189,07/25/2013 05:00:00 AM,"Malshej Ghat, Maharashtra","Malshej Ghat, Maharashtra",5km,rock_fall,downpour,medium,unknown,,,,,glc,5189,India,IN,Maharashtra,25997,Junnar,17.70621,73.7767,19.3379
4937,06/17/2013 12:00:00 AM,"Siddheshwor-9, Baitadi, Western Region","Siddheshwor-9, Baitadi, Western Region",5km,landslide,rain,medium,unknown,5,,,,test,4937,Nepal,NP,Far Western,47571,Pithorāgarh,26.1116,80.4687,29.5193
7025,05/29/2015 12:00:00 AM,"Brushy Mountain, Muskogee","Brushy Mountain, Muskogee",5km,mudslide,downpour,small,natural_slope,0,0,,,glc,7025,United States,US,Oklahoma,39223,Muskogee,12.21464,-95.2882,35.6601
2482,09/21/2010 08:00:00 AM,"Maoming city, Guangdong province","Maoming city, Guangdong province",unknown,landslide,tropical_cyclone,medium,unknown,0,,Typhoon Fanapi,,glc,2482,China,CN,Guangdong,0,Hedong,0.8056,110.9276,21.6598
4846,05/08/2013 03:00:00 AM,"Jalan Mahameru-Jalan Tun Razak(Road) ,Kuala Lumpur","Jalan Mahameru-Jalan Tun Razak(Road) ,Kuala Lumpur",10km,landslide,rain,medium,unknown,,,,,glc,4846,Malaysia,MY,Kuala Lumpur,1453975,Kuala Lumpur,2.328,101.684,3.1621
8128,12/08/2015 02:02:00 PM,OR 47. milepost 50,OR 47. milepost 50,exact,landslide,unknown,unknown,above_road,0,0,,,glc,8128,United States,US,Oregon,2151,Vernonia,13.11393,-123.1947,45.9767
3390,04/21/2011 12:00:00 AM,"KY 20 (Mile Hill Road), between KY 8 and Hetzel Drive, Boone county, KY","KY 20 (Mile Hill Road), between KY 8 and Hetzel Drive, Boone county, KY",1km,landslide,downpour,medium,unknown,0,,,,glc,3390,United States,US,Ohio,5259,Delhi Hills,3.45556,-84.6449,39.0744
3063,01/27/2011 12:00:00 AM,"between villages Magkasag(?) and Punta(?), Libangon(Libagon) town, southern Leyte","between villages Magkasag(?) and Punta(?), Libangon(Libagon) town, southern Leyte",25km,landslide,downpour,small,unknown,0,,,,glc,3063,Philippines,PH,Eastern Visayas,0,Libagon,4.97486,125.0778,10.3402
2927,01/02/2011 12:00:00 AM,"Tacloban City, Leyte province","Tacloban City, Leyte province",25km,landslide,downpour,medium,above_road,0,,,,glc,2927,Philippines,PH,Eastern Visayas,189090,Panalanoy,0.70837,124.9944,11.2462
4246,03/06/2012 01:30:00 AM,"Diamond Head, Hawaii","Diamond Head, Hawaii",1km,mudslide,downpour,small,unknown,0,,,,glc,4246,United States,US,Hawaii,371657,Honolulu,7.76039,-157.8072,21.2558
770,09/02/2008 12:00:00 AM,Sisuwa and Tamku VDCs in the northern part of Sankhuwasabah,Sisuwa and Tamku VDCs in the northern part of Sankhuwasabah,25km,landslide,rain,medium,unknown,,,,,glc,770,Nepal,NP,Eastern Region,8767,Lobujya,42.88068,87.199,27.7649
4241,03/04/2012 12:00:00 AM,Tamei constituency in Tamenlong district,Tamei constituency in Tamenlong district,25km,landslide,unknown,medium,unknown,0,,,,glc,4241,India,IN,Manipur,223523,Imphal,47.30334,93.6795,25.1604
2069,07/13/2010 04:00:00 AM,"Yandai Village(?), Jiulong County(九龙县, Gyaisi), Tibetan prefecture Garze, Sichuan","Yandai Village(?), Jiulong County(九龙县, Gyaisi), Tibetan prefecture Garze, Sichuan",unknown,landslide,downpour,medium,unknown,7,,,,glc,2069,China,CN,Sichuan,0,Xia’er,6.00686,101.5041,28.9525
6727,01/20/2015 07:00:00 PM,"Jalan Damai Perdana 8/1C, Bandar Damai Perdana, Cheras","Jalan Damai Perdana 8/1C, Bandar Damai Perdana, Cheras",1km,other,downpour,small,retaining_wall,0,0,,,glc,6727,Malaysia,MY,Selangor,69302,Kampong Baharu Balakong,2.93898,101.7329,3.0536
609,06/25/2008 12:00:00 AM,Udhagamandalam,Udhagamandalam,25km,landslide,downpour,medium,unknown,,,,,glc,609,India,IN,Tamil Nadu,98238,Ooty,0.68195,76.69,11.41
8517,12/19/2012 06:02:00 PM,"US 30, milepost 69","US 30, milepost 69",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8517,United States,US,Oregon,532,Cathlamet,9.67086,-123.3467,46.1199
5054,07/07/2013 12:00:00 AM,"Mandi Gurdwara, Himachal Pradesh","Mandi Gurdwara, Himachal Pradesh",1km,landslide,downpour,small,unknown,,,,,glc,5054,India,IN,Himachal Pradesh,28217,Mandi,1.43408,76.9424,31.7018
4317,04/08/2012 09:00:00 PM,"Baseh village , Kedungbanteng, Central Java, Indonesia","Baseh village , Kedungbanteng, Central Java, Indonesia",1km,landslide,downpour,medium,unknown,0,,,,glc,4317,Indonesia,ID,Central Java,75739,Tarub,5.64751,109.1949,-6.9759
3646,06/24/2011 12:00:00 AM,"Thai-Burmese border at Mae Sot - Myawaddy; closed the Myawaddy - Kawkareik road, Burma","Thai-Burmese border at Mae Sot - Myawaddy; closed the Myawaddy - Kawkareik road, Burma",25km,landslide,downpour,large,above_road,0,,,,glc,3646,Thailand,TH,Tak,44563,Mae Sot,4.63963,98.31350436,16.58058045
2151,07/27/2010 05:00:00 AM,"Wangong village(?), Ermanshan Mountain(?), Hanyuan county, Sichuan","Wangong village(?), Ermanshan Mountain(?), Hanyuan county, Sichuan",1km,landslide,downpour,large,unknown,0,,,,glc,2151,China,CN,Sichuan,0,Shirong,8.70315,102.7348,29.3199
2342,08/26/2010 06:00:00 PM,"Gundogdu district of Rize city, Rize province","Gundogdu district of Rize city, Rize province",1km,landslide,downpour,medium,unknown,12,,,,glc,2342,Turkey,TR,Rize,0,Gündoğdu,2.12704,40.6167,41.0524
8494,01/19/2013 11:03:00 AM,"OR 255, milepost 353","OR 255, milepost 353",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8494,United States,US,Oregon,6336,Brookings,13.98309,-124.3144,42.1764
8057,12/17/2015 10:02:00 PM,"OR 34, milepost 1","OR 34, milepost 1",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8057,United States,US,Oregon,2033,Waldport,1.57779,-124.0496,44.4304
8311,03/31/2014 09:22:00 AM,"OR 202, milepost 6","OR 202, milepost 6",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8311,United States,US,Oregon,9477,Astoria,6.63348,-123.8073,46.1306
3429,04/27/2011 08:00:00 PM,"Randan Batu subdistrict(?), South Makale, Tana Toraja, South Sulawesi ","Randan Batu subdistrict(?), South Makale, Tana Toraja, South Sulawesi ",10km,landslide,downpour,medium,unknown,3,,,,glc,3429,Indonesia,ID,South Sulawesi,0,Makale,7.82625,119.7979,-3.1448
7130,04/19/2015 12:00:00 AM,"2nd st, between Smithfield Street and Fitz Henry Road, Smithton","2nd st, between Smithfield Street and Fitz Henry Road, Smithton",1km,landslide,unknown,medium,above_road,0,0,,,glc,7130,United States,US,Pennsylvania,2633,West Newton,6.55886,-79.7389,40.1548
3783,07/15/2011 12:00:00 AM,"Fairy Glen, Black Isle, Scotland","Fairy Glen, Black Isle, Scotland",5km,landslide,downpour,medium,unknown,0,,,,glc,3783,United Kingdom,GB,Scotland,3949,Invergordon,5.19023,-4.1153,57.6513
3898,08/08/2011 12:00:00 AM,"Bandarban, Bangladesh","Bandarban, Bangladesh",10km,landslide,rain,medium,unknown,2,,,,glc,3898,Bangladesh,BD,Chittagong,32523,Bāndarban,0.67378,92.2168,22.2009
1809,05/02/2010 12:00:00 AM,"Holly Tree Gap, TN","Holly Tree Gap, TN",1km,landslide,downpour,medium,unknown,0,,,,glc,1809,United States,US,Tennessee,31279,Brentwood Estates,6.61569,-86.8239,35.9778
1171,09/19/2009 02:00:00 AM,"Capricorn Creek drainage near Meager Creek, Pemberton British Columbia","Capricorn Creek drainage near Meager Creek, Pemberton British Columbia",5km,debris_flow,downpour,medium,unknown,,,,,glc,1171,Canada,CA,British Columbia,2192,Pemberton,35.65711,-123.1173,50.5662
755,08/28/2008 12:00:00 AM,"Ranka, Sikkim and Louing road","Ranka, Sikkim and Louing road",25km,landslide,downpour,medium,unknown,,,,,glc,755,India,IN,Sikkim,30700,Gangtok,1.28629,88.609,27.337
8235,09/17/2015 12:00:00 AM,"Heroica Veracruz, Ver., Mexico","Heroica Veracruz, Ver., Mexico",5km,landslide,downpour,large,unknown,6,1,,,glc,8235,Mexico,MX,Veracruz,568313,Veracruz,1.70239,-96.1585,19.1849
4737,01/28/2013 07:00:00 PM,"Maco, Compostela Valley","Maco, Compostela Valley",5km,landslide,rain,medium,unknown,,,,,glc,4737,Philippines,PH,Davao,4400,Andili,6.07619,126.0011,7.4166
4269,03/17/2012 07:40:00 PM,"Fulongping, Chengguan District, Lanzhou","Fulongping, Chengguan District, Lanzhou",5km,landslide,unknown,medium,unknown,0,,,,glc,4269,China,CN,Gansu Sheng,0,Zhangyelu,1.52151,103.8128,36.0464
6725,01/18/2015 12:00:00 AM,North Kota Jin and Wapalo subdistricts,North Kota Jin and Wapalo subdistricts,5km,landslide,downpour,large,above_road,0,0,,,glc,6725,Indonesia,ID,North Sulawesi,0,Boroko,19.10651,123.0963,0.9039
1850,05/09/2010 12:00:00 AM,"Bella Meade, Nashville, TN","Bella Meade, Nashville, TN",10km,mudslide,downpour,small,unknown,0,,,,glc,1850,United States,US,Tennessee,2912,Belle Meade,0.01307,-86.8568,36.0959
4971,06/23/2013 03:20:00 AM,"Great River Road, Lansing, Ia","Great River Road, Lansing, Ia",5km,mudslide,downpour,medium,unknown,0,,,,glc,4971,United States,US,Iowa,3897,Waukon,23.47684,-91.218,43.3656
4969,06/20/2013 12:00:00 AM,"Blanket Bay Road Area, Otago Region, Dunedin","Blanket Bay Road Area, Otago Region, Dunedin",1km,mudslide,downpour,medium,unknown,0,,,,glc,4969,New Zealand,NZ,Otago,1200,Portobello,5.03706,170.5972,-45.8237
5910,02/28/2014 12:00:00 AM,"Kings Rd. Dama, Tailevu","Kings Rd. Dama, Tailevu",5km,landslide,unknown,unknown,unknown,0,0,,,glc,5910,Fiji,FJ,Central,77366,Suva,60.26228,178.2678,-17.6231
7715,05/24/2016 12:00:00 AM,brick wall above Kleiverud school,brick wall above Kleiverud school,1km,other,unknown,medium,retaining_wall,0,0,,,glc,7715,Norway,NO,Vestfold,1912,Gullhaug,1.53012,10.271,59.5112
2994,01/13/2011 12:00:00 AM,Everett,Everett,5km,mudslide,rain,small,unknown,0,,,,glc,2994,United States,US,Washington,103019,Everett,4.10665,-122.1879,47.9433
3003,01/14/2011 07:00:00 PM,"on state Highway 112, 4 miles east of the Makah reservation boundary, at Rasmussen creek, Neah Bay, Clallam county, WA","on state Highway 112, 4 miles east of the Makah reservation boundary, at Rasmussen creek, Neah Bay, Clallam county, WA",5km,complex,downpour,large,unknown,0,,,,glc,3003,United States,US,Washington,3532,Forks,42.81245,-124.4976,48.328
9311,02/18/2016 12:00:00 AM,Junction City,Junction City,exact,rock_fall,unknown,small,above_road,0,0,,,glc,9311,United States,US,California,3600,Weaverville,9.50883,-123.0545,40.7331
732,08/19/2008 12:00:00 AM,"Daisekkei valley on the Hakubamura side, Mt. Shirouma in the Northern Japanese Alps","Daisekkei valley on the Hakubamura side, Mt. Shirouma in the Northern Japanese Alps",10km,landslide,unknown,medium,unknown,2,,,,glc,732,Japan,JP,Nagano,9246,Hakuba,6.98557,137.79,36.723
4156,01/19/2012 05:00:00 PM,"Scenic Drive south of Cher-Ae Heights Casino near Trinidad, CA","Scenic Drive south of Cher-Ae Heights Casino near Trinidad, CA",5km,landslide,rain,small,unknown,0,,,,glc,4156,United States,US,California,1205,Westhaven-Moonstone,2.38824,-124.1271,41.0555
4867,05/16/2013 12:00:00 AM,"Da'A Section, Xinfeng, Ganzhou, Jiangxi,","Da'A Section, Xinfeng, Ganzhou, Jiangxi,",5km,landslide,rain,large,unknown,,,,,glc,4867,China,CN,Jiangxi Sheng,0,Jiading,11.21028,114.8246,25.3919
5847,02/08/2014 12:00:00 AM,"Undercliff Dr Ventnor, Isle of Wight PO38","Undercliff Dr Ventnor, Isle of Wight PO38",1km,landslide,unknown,medium,below_road,0,0,,,glc,5847,United Kingdom,GB,England,1142,Niton,2.02064,-1.2566,50.5845
898,11/21/2008 12:00:00 AM,"bain entry road in Waimea Valley, Hawaii","bain entry road in Waimea Valley, Hawaii",5km,rock_fall,unknown,medium,unknown,,,,,glc,898,United States,US,Hawaii,4551,Pūpūkea,2.84589,-158.0599,21.639
6007,04/30/2014 11:00:00 PM,"Yonkers, New York","Yonkers, New York",10km,mudslide,downpour,small,above_road,0,0,,,glc,6007,United States,US,New Jersey,1849,Alpine,1.62138,-73.8992,40.949
2851,12/13/2010 09:00:00 AM,"15282 Riviera, Burke-Gilman trail, Seattle, WA","15282 Riviera, Burke-Gilman trail, Seattle, WA",exact,landslide,downpour,medium,unknown,0,,,,glc,2851,United States,US,Washington,12598,Lake Forest Park,2.36259,-122.2861,47.7358
2610,10/17/2010 12:00:00 AM,"A Lưới : October 20, 2010 -- Updated 1618 GMT (0018 HKT)  The death toll from the latest round of heavy rain and flooding in central Vietnam continue*",,50km,landslide,downpour,medium,unknown,0,,,,glc,2610,Vietnam,VN,Thừa Thi n-Huế,0,A Lưới,8.18565,107.2806,16.2137
4352,05/06/2012 03:00:00 PM,Jalan Tamparuli-Ranau rd.,Jalan Tamparuli-Ranau rd.,25km,landslide,downpour,medium,unknown,,,,,glc,4352,Malaysia,MY,Sabah,19294,Ranau,19.94155,116.497,6.0211
8468,09/29/2015 03:00:00 PM,Bee Tree Road,Bee Tree Road,1km,rock_fall,unknown,small,above_road,0,0,,,glc,8468,United States,US,North Carolina,4576,Swannanoa,3.77595,-82.4086,35.6312
3075,01/30/2011 12:00:00 AM,"Esperanza, Agusan del Sur","Esperanza, Agusan del Sur",50km,landslide,downpour,medium,unknown,0,,,,glc,3075,Philippines,PH,Caraga,6193,Esperanza,20.73881,125.4908,8.572
511,04/28/2008 12:00:00 AM,"Tawangmangu, Central Java","Tawangmangu, Central Java",50km,landslide,rain,large,unknown,60,,,,glc,511,Indonesia,ID,Central Java,50059,Jatiroto,23.9585,111.117,-7.6667
8614,03/30/2012 09:21:00 AM,"OR 255, milepost 353","OR 255, milepost 353",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8614,United States,US,Oregon,6336,Brookings,13.96697,-124.3142,42.1763
9508,10/04/2016 05:00:00 PM,"Sucun, Suichang, Zhejiang Province","Sucun, Suichang, Zhejiang Province",1km,landslide,tropical_cyclone,large,natural_slope,27,0,Megi,,glc,9508,China,CN,Zhejiang,0,Longzhou,30.52593,119.3033,28.7835
4399,06/10/2012 12:00:00 AM," Myra Canyon, British Colombia"," Myra Canyon, British Colombia",10km,landslide,downpour,medium,unknown,,,,,glc,4399,Canada,CA,British Columbia,125109,Kelowna,11.2966,-119.3774,49.8095
792,09/16/2008 12:00:00 AM,"Bomi County, eastern Tibet, of the Sichuan-Tibet highway","Bomi County, eastern Tibet, of the Sichuan-Tibet highway",50km,landslide,downpour,medium,unknown,,,,,glc,792,China,CN,Tibet Autonomous Region,0,Zhamog,9.32392,95.7,29.8
8081,12/10/2015 10:12:00 PM,"US 30, milepost 39","US 30, milepost 39",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8081,United States,US,Oregon,2344,Kalama,2.91713,-122.877,45.9951
1972,06/15/2010 12:00:00 AM,Cox's Bazar town,Cox's Bazar town,10km,landslide,downpour,medium,unknown,2,,,,glc,1972,Bangladesh,BD,Chittagong,253788,Cox’s Bāzār,4.53886,92.0082,21.4384
5061,07/08/2013 12:00:00 AM,"Kentucky 1110 State Highway, Breathitt County Near Highway 15, Ky","Kentucky 1110 State Highway, Breathitt County Near Highway 15, Ky",5km,landslide,unknown,medium,unknown,0,,,,glc,5061,United States,US,Kentucky,2231,Jackson,7.44703,-83.3588,37.489
5364,08/19/2013 05:00:00 PM,"Kern Canyon Rd‎, Bakersfield, Ca","Kern Canyon Rd‎, Bakersfield, Ca",1km,landslide,rain,medium,unknown,0,,,,glc,5364,United States,US,California,32684,Oildale,22.46319,-118.7773,35.4608
1756,04/17/2010 12:00:00 AM,"Nam Nang, Gangtok","Nam Nang, Gangtok",1km,landslide,downpour,small,unknown,0,,,,glc,1756,India,IN,Sikkim,30700,Gangtok,0.53719,88.6087,27.322
2571,10/08/2010 12:00:00 AM,"Sandepani VDC, or Sukhkhad village(?) of Darakh VDC, Kailali district","Sandepani VDC, or Sukhkhad village(?) of Darakh VDC, Kailali district",25km,landslide,downpour,medium,unknown,2,,,,glc,2571,Nepal,NP,Far Western,44758,Tīkāpur,27.18322,80.9787,28.7038
1939,06/03/2010 11:00:00 PM,"Mt Keira Rd, between lookout and archery range, Wollongong City","Mt Keira Rd, between lookout and archery range, Wollongong City",1km,rock_fall,downpour,small,above_road,0,,,,glc,1939,Australia,AU,New South Wales,1444,Mount Keira,1.26486,150.8535,-34.4075
5127,07/18/2013 12:00:00 AM,"Lower Fern Lake Trail, Rocky Mountain National Park, Co","Lower Fern Lake Trail, Rocky Mountain National Park, Co",5km,landslide,rain,medium,unknown,0,,,,glc,5127,United States,US,Colorado,5858,Estes Park,13.74294,-105.6744,40.3364
761,08/29/2008 12:00:00 AM,Okazaki,Okazaki,25km,landslide,downpour,medium,unknown,,,,,glc,761,Japan,JP,Aichi-ken,352361,Okazaki,3.029,137.1998,34.9489
1726,04/06/2010 12:00:00 AM,Santa Barbara streets 6-9,Santa Barbara streets 6-9,1km,landslide,downpour,medium,unknown,0,,,,glc,1726,Brazil,BR,Rio de Janeiro,0,São Gonçalo,5.73012,-43.0455,-22.8781
744,08/25/2008 12:00:00 AM,Mexico City,Mexico City,50km,mudslide,downpour,medium,unknown,1,,,,glc,744,Mexico,MX,México,7182,San Francisco Chimalpa,2.59637,-99.365,19.436
4657,12/05/2012 12:00:00 AM,"River Road South, Salem, OR","River Road South, Salem, OR",5km,landslide,rain,medium,unknown,,,,,glc,4657,United States,US,Oregon,8590,Independence,7.7619,-123.1155,44.8993
8324,03/28/2014 11:27:00 AM,"I 5, milepost 69.1","I 5, milepost 69.1",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8324,United States,US,Oregon,1615,Merlin,9.82728,-123.3834,42.6016
1930,05/31/2010 12:00:00 AM,"Anini-Roing road,  Dibang Valley,  Arunachal Pradesh ","Anini-Roing road,  Dibang Valley,  Arunachal Pradesh ",50km,landslide,downpour,medium,unknown,0,,,,glc,1930,India,IN,Arunāchal Pradesh,14927,Tezu,62.40501,95.8776,28.4298
8745,06/21/2016 09:00:00 AM,"Parsik Tunnel between Thane and Kalyan railway stations, India","Parsik Tunnel between Thane and Kalyan railway stations, India",1km,landslide,downpour,small,above_road,0,0,,,glc,8745,India,IN,Maharashtra,100000,Airoli,4.52169,73.009,19.19
5681,12/09/2013 11:00:00 PM,3 Quai Chauveau 69009 Lyon,3 Quai Chauveau 69009 Lyon,1km,landslide,other,small,unknown,0,,,,glc,5681,France,FR,Rhône-Alpes,16920,Tassin-la-Demi-Lune,2.34189,4.8111,45.7686
9173,01/07/2016 01:30:00 AM,Sea to Sky Highway,Sea to Sky Highway,exact,rock_fall,unknown,medium,above_road,0,0,,,glc,9173,Canada,CA,British Columbia,3551,Bowen Island,5.6204,-123.2588,49.3856
9334,05/18/2016 08:00:00 AM,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",1km,landslide,continuous_rain,unknown,unknown,2,0,,,glc,9334,India,IN,Assam,10942,Lāla,11.80305,92.7264,24.5204
6433,07/16/2014 12:00:00 AM,Forest Service Road 547,Forest Service Road 547,25km,landslide,unknown,small,below_road,0,0,,,glc,6433,United States,US,Montana,4270,Bigfork,30.48877,-113.6809,47.9849
8166,10/02/2015 12:02:00 PM,"OR 37, milepost 15","OR 37, milepost 15",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8166,United States,US,Oregon,16612,Pendleton,22.50245,-118.9066,45.8569
612,06/27/2008 12:00:00 AM,"Mustang, Myagdi","Mustang, Myagdi",50km,landslide,downpour,medium,unknown,,,,,glc,612,Nepal,NP,Western Region,2860,Chitre,28.42059,83.45,28.57
3323,03/30/2011 12:00:00 AM,"Khao Phanom, Krabi","Khao Phanom, Krabi",5km,mudslide,downpour,medium,unknown,4,,,,glc,3323,Thailand,TH,Krabi,0,Khao Phanom,11.50041,98.9476,8.2531
8237,07/01/2016 12:00:00 AM,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",1km,landslide,downpour,large,unknown,5,3,,,glc,8237,India,IN,Arunachal Pradesh,18739,Rangāpāra,19.7667,92.6351,27.0136
3747,07/08/2011 12:00:00 AM,Manali-Leh highway,Manali-Leh highway,50km,landslide,rain,medium,unknown,0,,,,glc,3747,India,IN,Himachal Pradesh,8341,Manāli,7.55986,77.1935,32.3237
9207,07/26/2016 12:00:00 AM,"Maunawili : Debris from a landslide is blocking a right lane of the Pali Highway in the Kailua-bound direction on Tuesday, the state Department of Tr*",,1km,landslide,tropical_cyclone,medium,above_road,0,0,Tropical Storm Darby,,glc,9207,United States,US,Hawaii,2040,Maunawili,2.02061,-157.7894,21.3681
862,10/26/2008 12:00:00 AM,"Kg Serdang, JIn Kota Batu","Kg Serdang, JIn Kota Batu",25km,complex,downpour,medium,unknown,,,,,glc,862,Brunei,BN,Brunei and Muara,64409,Bandar Seri Begawan,5.32571,114.9553,4.9879
6981,06/13/2015 12:00:00 AM,Patong Bay Hill construction site,Patong Bay Hill construction site,exact,landslide,downpour,medium,urban,1,5,,,glc,6981,Thailand,TH,Phuket,14797,Patong,1.97982,98.2997,7.8784
4095,12/15/2011 12:00:00 AM,San Lorenzo,San Lorenzo,1km,landslide,downpour,large,unknown,9,,,,glc,4095,Colombia,CO,Nariño,2394,San Lorenzo,0.37809,-77.2223,1.507
5323,08/13/2013 12:00:00 AM,Zojila Pass,Zojila Pass,50km,landslide,downpour,medium,unknown,,,,,glc,5323,India,IN,Kashmir,7750,Pahalgām,29.71015,75.4466,34.2601
5903,02/27/2014 12:00:00 AM,"1627 E 7640 S South Weber, UT 84405","1627 E 7640 S South Weber, UT 84405",1km,landslide,downpour,medium,above_road,0,0,,,glc,5903,United States,US,Utah,6051,South Weber,0.87758,-111.9381,41.1272
1192,09/26/2009 12:00:00 AM,Barangay Katlubong in Buguias,Barangay Katlubong in Buguias,5km,landslide,tropical_cyclone,large,unknown,1,,Tropical Storm Ondoy (Ketsana),,glc,1192,Philippines,PH,Cordillera Administrative Region,6192,Buguias,2.27695,120.8269,16.7432
5487,09/09/2013 11:00:00 PM,Dhuskun Of Sindupalchowk District,Dhuskun Of Sindupalchowk District,5km,landslide,unknown,medium,unknown,2,,,,glc,5487,Nepal,NP,,1600,Kodāri,20.45301,85.9052,27.772
5468,09/05/2013 12:00:00 AM,Lao Cai,Lao Cai,unknown,landslide,rain,very_large,unknown,,,,,glc,5468,Vietnam,VN,Lào Cai,0,Thị Trấn Phố Lu,9.51214,104.095,22.3145
6972,06/12/2015 11:15:00 AM,"Gilbert Hill, Andheri West, Mumbai","Gilbert Hill, Andheri West, Mumbai",1km,landslide,downpour,small,above_road,0,2,,,glc,6972,India,IN,Maharashtra,20000,Powai,6.76869,72.8406,19.1209
7362,07/30/2015 11:00:00 PM,Beni-Maldhunga road at Pang,Beni-Maldhunga road at Pang,5km,landslide,monsoon,medium,above_road,0,0,,,glc,7362,Nepal,NP,Western Region,23296,Bāglung,2.35391,83.6118,28.2635
2489,09/23/2010 11:00:00 PM,"A59 at Kex Gill, near Blubberhouses, between Skipton and Harrogate, North Yorkshire County","A59 at Kex Gill, near Blubberhouses, between Skipton and Harrogate, North Yorkshire County",5km,landslide,downpour,small,unknown,0,,,,glc,2489,United Kingdom,GB,England,13772,Ilkley,7.77323,-1.7949,53.9923
201,08/23/2007 12:00:00 AM,Xochitlaxco,Xochitlaxco,5km,mudslide,tropical_cyclone,medium,unknown,6,,Hurricane Dean,,glc,201,Mexico,MX,Puebla,1414,Xochitlaxco (San Baltazar),1.68294,-97.85,19.9333
4138,01/11/2012 12:00:00 AM,"Grandview Avenue, Mount Washington, Pittsburg, PA","Grandview Avenue, Mount Washington, Pittsburg, PA",1km,landslide,rain,small,unknown,0,,,,glc,4138,United States,US,Pennsylvania,305704,Pittsburgh,1.87265,-80.0176,40.4376
3653,06/25/2011 01:30:00 AM,"Highway 97 west of Chetwynd, Canada","Highway 97 west of Chetwynd, Canada",25km,mudslide,downpour,medium,unknown,0,,,,glc,3653,Canada,CA,British Columbia,2587,Chetwynd,0.49044,-121.6296,55.6976
4385,06/03/2012 12:00:00 AM,"lachen, Sikkim","lachen, Sikkim",5km,landslide,downpour,medium,unknown,,,,,glc,4385,India,IN,,1464,Mangan,23.21205,88.5577,27.7167
